Genome	Genome ID	Accession	BRC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.113"	"BT_0116"	"VBIBacThe70966_0113"	"PATRIC.226186.12.NC_004663.CDS.107019.108731.rev"	"PATRIC"	"CDS"	107019	108731	1713	"-"	"FIG00003088"	"PLF_816_00004870"	"PGF_08102229"	"NP_809029.1"	570		"Arsenite/antimonite pump-driving ATPase ArsA (EC 3.6.3.16)"	"GO:0015446|arsenite-transmembrane transporting ATPase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.883"	"BT_0871"	"VBIBacThe70966_0883"	"PATRIC.226186.12.NC_004663.CDS.1071333.1072346.fwd"	"PATRIC"	"CDS"	1071333	1072346	1014	"+"	"FIG00001646"	"PLF_816_00000594"	"PGF_02746079"	"NP_809784.1"	337		"Transcription regulator [contains diacylglycerol kinase catalytic domain]"	"GO:0004143|diacylglycerol kinase activity;GO:0007205|protein kinase C activation"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.884"	"BT_0872"	"VBIBacThe70966_0884"	"PATRIC.226186.12.NC_004663.CDS.1072512.1074185.fwd"	"PATRIC"	"CDS"	1072512	1074185	1674	"+"	"FIG00000750"	"PLF_816_00000225"	"PGF_06589185"	"NP_809785.1"	557	"aspS"	"Aspartyl-tRNA synthetase (EC 6.1.1.12)"	"GO:0004815|aspartate-tRNA ligase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.885"	"BT_0873"	"VBIBacThe70966_0885"	"PATRIC.226186.12.NC_004663.CDS.1074189.1076126.fwd"	"PATRIC"	"CDS"	1074189	1076126	1938	"+"	"FIG01308776"	"PLF_816_00008730"	"PGF_00033604"	"NP_809786.1"	645		"Phosphoglycerol transferase-like protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.886"	"BT_0874"	"VBIBacThe70966_0886"	"PATRIC.226186.12.NC_004663.CDS.1076168.1076512.fwd"	"PATRIC"	"CDS"	1076168	1076512	345	"+"	"FIG01404206"	"PLF_816_00005251"	"PGF_00086564"	"NP_809787.1"	114		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.887"	"BT_0875"	"VBIBacThe70966_0887"	"PATRIC.226186.12.NC_004663.CDS.1076614.1077498.rev"	"PATRIC"	"CDS"	1076614	1077498	885	"-"	"FIG00660211"	"PLF_816_00006729"	"PGF_03112466"	"NP_809788.1"	294		"N-carbamoylputrescine amidase (EC 3.5.1.53) @ Aliphatic amidase AmiE (EC 3.5.1.4)"	"GO:0050126|N-carbamoylputrescine amidase activity;GO:0004040|amidase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.888"	"BT_0876"	"VBIBacThe70966_0888"	"PATRIC.226186.12.NC_004663.CDS.1077535.1078650.rev"	"PATRIC"	"CDS"	1077535	1078650	1116	"-"	"FIG00001062"	"PLF_816_00000940"	"PGF_00037006"	"NP_809789.1"	371		"Agmatine deiminase (EC 3.5.3.12)"	"GO:0047632|agmatine deiminase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.889"	"BT_0877"	"VBIBacThe70966_0889"	"PATRIC.226186.12.NC_004663.CDS.1078721.1079263.rev"	"PATRIC"	"CDS"	1078721	1079263	543	"-"	"FIG01377685"	"PLF_816_00000778"	"PGF_00004338"	"NP_809790.1"	180		"Ferredoxin domain containing protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.890"	"BT_0878"	"VBIBacThe70966_0890"	"PATRIC.226186.12.NC_004663.CDS.1079350.1079970.fwd"	"PATRIC"	"CDS"	1079350	1079970	621	"+"	"FIG00012845"	"PLF_816_00005225"	"PGF_00067222"	"NP_809791.1"	206		"Probable iron export ATP-binding protein FetA"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.891"	"BT_0879"	"VBIBacThe70966_0891"	"PATRIC.226186.12.NC_004663.CDS.1080005.1080799.fwd"	"PATRIC"	"CDS"	1080005	1080799	795	"+"	"FIG00004730"	"PLF_816_00001132"	"PGF_00067226"	"NP_809792.1"	264		"Probable iron export permease protein FetB"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.892"	"BT_0880"	"VBIBacThe70966_0892"	"PATRIC.226186.12.NC_004663.CDS.1080796.1081074.fwd"	"PATRIC"	"CDS"	1080796	1081074	279	"+"	"FIG00638284"	"PLF_816_00024967"	"PGF_00281588"	"NP_809793.1"	92		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.893"	"BT_0881"	"VBIBacThe70966_0893"	"PATRIC.226186.12.NC_004663.CDS.1081109.1081402.rev"	"PATRIC"	"CDS"	1081109	1081402	294	"-"	"FIG00638284"	"PLF_816_00012249"	"PGF_00376198"	"NP_809794.1"	97		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.894"	"BT_0882"	"VBIBacThe70966_0894"	"PATRIC.226186.12.NC_004663.CDS.1081632.1082726.fwd"	"PATRIC"	"CDS"	1081632	1082726	1095	"+"	"FIG01264307"	"PLF_816_00014917"	"PGF_12944569"	"NP_809795.1"	364		"GTP cyclohydrolase 1 type 2 homolog YbgI @ Bsu YqfO NIF3/CutA domain"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.895"	"BT_0883"	"VBIBacThe70966_0895"	"PATRIC.226186.12.NC_004663.CDS.1082732.1083562.fwd"	"PATRIC"	"CDS"	1082732	1083562	831	"+"	"FIG01303938"	"PLF_816_00000494"	"PGF_00003504"	"NP_809796.1"	276		"FIG137478: Hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.896"	"BT_0884"	"VBIBacThe70966_0896"	"PATRIC.226186.12.NC_004663.CDS.1083700.1085097.fwd"	"PATRIC"	"CDS"	1083700	1085097	1398	"+"	"FIG00006235"	"PLF_816_00000928"	"PGF_06982509"	"NP_809797.1"	465		"Efflux transport system, outer membrane factor (OMF) lipoprotein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.897"	"BT_0885"	"VBIBacThe70966_0897"	"PATRIC.226186.12.NC_004663.CDS.1085143.1086240.fwd"	"PATRIC"	"CDS"	1085143	1086240	1098	"+"	"FIG01304998"	"PLF_816_00044410"	"PGF_10509026"	"NP_809798.1"	365		"RND efflux system, membrane fusion protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.13"	"BT_0014"	"VBIBacThe70966_0013"	"PATRIC.226186.12.NC_004663.CDS.10857.13316.fwd"	"PATRIC"	"CDS"	10857	13316	2460	"+"	"FIG00638284"	"PLF_816_00017755"	"PGF_12870553"	"NP_808927.1"	819		"Two-component system sensor histidine kinase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.898"	"BT_0886"	"VBIBacThe70966_0898"	"PATRIC.226186.12.NC_004663.CDS.1086323.1089469.fwd"	"PATRIC"	"CDS"	1086323	1089469	3147	"+"	"FIG00034851"	"PLF_816_00001266"	"PGF_05237064"	"NP_809799.1"	1048		"RND efflux system, inner membrane transporter"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.114"	"BT_0117"	"VBIBacThe70966_0114"	"PATRIC.226186.12.NC_004663.CDS.108759.109085.rev"	"PATRIC"	"CDS"	108759	109085	327	"-"	"FIG00003912"	"PLF_816_00005188"	"PGF_02772315"	"NP_809030.1"	108		"Asenic metallochaperone ArsD, transfers trivalent metalloids to ArsAB pump"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.899"	"BT_0887"	"VBIBacThe70966_0899"	"PATRIC.226186.12.NC_004663.CDS.1089593.1090042.rev"	"PATRIC"	"CDS"	1089593	1090042	450	"-"	"FIG00936905"	"PLF_816_00000755"	"PGF_03391126"	"NP_809800.1"	149		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.900"	"BT_0888"	"VBIBacThe70966_0900"	"PATRIC.226186.12.NC_004663.CDS.1090106.1090882.fwd"	"PATRIC"	"CDS"	1090106	1090882	777	"+"	"FIG00001232"	"PLF_816_00000717"	"PGF_00013800"	"NP_809801.1"	258		"AMP nucleosidase (EC 3.2.2.4)"	"GO:0008714|AMP nucleosidase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.901"	"BT_0889"	"VBIBacThe70966_0901"	"PATRIC.226186.12.NC_004663.CDS.1090908.1091927.fwd"	"PATRIC"	"CDS"	1090908	1091927	1020	"+"	"FIG00106663"	"PLF_816_00000607"	"PGF_03442211"	"NP_809802.1"	339		"DNA polymerase III delta subunit (EC 2.7.7.7)"	"GO:0003887|DNA-directed DNA polymerase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.115"	"BT_0118"	"VBIBacThe70966_0115"	"PATRIC.226186.12.NC_004663.CDS.109119.109826.rev"	"PATRIC"	"CDS"	109119	109826	708	"-"	"FIG00638284"	"PLF_816_00054478"	"PGF_06405053"	"NP_809031.1"	235		"Cytochrome c biogenesis protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.902"	"BT_0890"	"VBIBacThe70966_0902"	"PATRIC.226186.12.NC_004663.CDS.1093156.1093626.fwd"	"PATRIC"	"CDS"	1093156	1093626	471	"+"	"FIG00939127"	"PLF_816_00009876"	"PGF_00039268"	"NP_809803.1"	156		"Putative DNA-binding protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.903"	"BT_0891"	"VBIBacThe70966_0903"	"PATRIC.226186.12.NC_004663.CDS.1093702.1094478.fwd"	"PATRIC"	"CDS"	1093702	1094478	777	"+"	"FIG00133515"	"PLF_816_00000425"	"PGF_01513923"	"NP_809804.1"	258		"Dihydroorotate dehydrogenase (NAD(+)), electron transfer subunit (EC 1.3.1.14)"	"GO:0004589|orotate reductase (NADH) activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.904"	"BT_0892"	"VBIBacThe70966_0904"	"PATRIC.226186.12.NC_004663.CDS.1094466.1095377.fwd"	"PATRIC"	"CDS"	1094466	1095377	912	"+"	"FIG00001054"	"PLF_816_00000489"	"PGF_03029062"	"NP_809805.1"	303		"Dihydroorotate dehydrogenase (NAD(+)), catalytic subunit (EC 1.3.1.14)"	"GO:0004589|orotate reductase (NADH) activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.905"	"BT_0893"	"VBIBacThe70966_0905"	"PATRIC.226186.12.NC_004663.CDS.1095596.1096273.rev"	"PATRIC"	"CDS"	1095596	1096273	678	"-"	"FIG00000230"	"PLF_816_00000656"	"PGF_00413208"	"NP_809806.1"	225	"trmD"	"tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)"	"GO:0052906|tRNA (guanine(37)-N(1))-methyltransferase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.906"	"BT_0894"	"VBIBacThe70966_0906"	"PATRIC.226186.12.NC_004663.CDS.1096350.1098350.fwd"	"PATRIC"	"CDS"	1096350	1098350	2001	"+"	"FIG00051439"	"PLF_816_00000485"	"PGF_04333086"	"NP_809807.1"	666		"DNA ligase (NAD(+)) (EC 6.5.1.2)"	"GO:0003911|DNA ligase (NAD+) activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.116"	"BT_0119"	"VBIBacThe70966_0116"	"PATRIC.226186.12.NC_004663.CDS.109828.110271.rev"	"PATRIC"	"CDS"	109828	110271	444	"-"	"FIG01955919"	"PLF_816_00024793"	"PGF_02735286"	"NP_809032.1"	147		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.907"	"BT_0895"	"VBIBacThe70966_0907"	"PATRIC.226186.12.NC_004663.CDS.1098410.1099303.fwd"	"PATRIC"	"CDS"	1098410	1099303	894	"+"	"FIG00019600"	"PLF_816_00000409"	"PGF_00549380"	"NP_809808.1"	297		"4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)"	"GO:0008840|4-hydroxy-tetrahydrodipicolinate synthase"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.908"	"BT_0896"	"VBIBacThe70966_0908"	"PATRIC.226186.12.NC_004663.CDS.1100188.1102470.rev"	"PATRIC"	"CDS"	1100188	1102470	2283	"-"	"FIG00012254"	"PLF_816_00043986"	"PGF_02100242"	"NP_809809.1"	760		"putative patatin-like phospholipase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.909"	"BT_0897"	"VBIBacThe70966_0909"	"PATRIC.226186.12.NC_004663.CDS.1102658.1104703.rev"	"PATRIC"	"CDS"	1102658	1104703	2046	"-"	"FIG00000594"	"PLF_816_00000323"	"PGF_05421852"	"NP_809810.1"	681		"Chaperone protein HtpG"	"GO:0005524|ATP binding;GO:0006457|protein folding;GO:0051082|unfolded protein binding"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.117"	"BT_0120"	"VBIBacThe70966_0117"	"PATRIC.226186.12.NC_004663.CDS.110282.110515.rev"	"PATRIC"	"CDS"	110282	110515	234	"-"	"FIG00003088"	"PLF_816_00006675"	"PGF_08125630"	"NP_809033.1"	77		"Redox-active disulfide protein 2"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.910"	"BT_0898"	"VBIBacThe70966_0910"	"PATRIC.226186.12.NC_004663.CDS.1104843.1107260.rev"	"PATRIC"	"CDS"	1104843	1107260	2418	"-"	"FIG00014000"	"PLF_816_00000167"	"PGF_03999196"	"NP_809811.1"	805		"ATP-dependent Clp protease, ATP-binding subunit ClpC"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.118"	"BT_0121"	"VBIBacThe70966_0118"	"PATRIC.226186.12.NC_004663.CDS.110593.110952.rev"	"PATRIC"	"CDS"	110593	110952	360	"-"	"FIG00003845"	"PLF_816_00003764"	"PGF_05941340"	"NP_809034.1"	119		"Arsenical resistance operon repressor"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.911"	"BT_0899"	"VBIBacThe70966_0911"	"PATRIC.226186.12.NC_004663.CDS.1107928.1110351.fwd"	"PATRIC"	"CDS"	1107928	1110351	2424	"+"	"FIG00000080"	"PLF_816_00000275"	"PGF_03272313"	"NP_809812.1"	807		"DNA gyrase subunit A (EC 5.99.1.3)"	"GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.912"	"BT_0900"	"VBIBacThe70966_0912"	"PATRIC.226186.12.NC_004663.CDS.1110384.1111601.fwd"	"PATRIC"	"CDS"	1110384	1111601	1218	"+"	"FIG01319061"	"PLF_816_00005031"	"PGF_00055531"	"NP_809813.1"	405		"TPR domain protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.913"	"BT_0901"	"VBIBacThe70966_0913"	"PATRIC.226186.12.NC_004663.CDS.1111827.1112948.rev"	"PATRIC"	"CDS"	1111827	1112948	1122	"-"	"FIG00935479"	"PLF_816_00001267"	"PGF_01451961"	"NP_809814.1"	373		"UspA"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.914"	"BT_0902"	"VBIBacThe70966_0914"	"PATRIC.226186.12.NC_004663.CDS.1113022.1113312.rev"	"PATRIC"	"CDS"	1113022	1113312	291	"-"	"FIG00898609"	"PLF_816_00001036"	"PGF_00852516"	"NP_809815.1"	96		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.915"	"BT_0903"	"VBIBacThe70966_0915"	"PATRIC.226186.12.NC_004663.CDS.1113446.1114279.rev"	"PATRIC"	"CDS"	1113446	1114279	834	"-"	"FIG00011106"	"PLF_816_00044358"	"PGF_02834559"	"NP_809816.1"	277		"Aerotolerance protein BatE"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.916"	"BT_0904"	"VBIBacThe70966_0916"	"PATRIC.226186.12.NC_004663.CDS.1114298.1116124.rev"	"PATRIC"	"CDS"	1114298	1116124	1827	"-"	"FIG00009446"	"PLF_816_00073495"	"PGF_00400128"	"NP_809817.1"	608		"Aerotolerance protein BatD"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.917"	"BT_0905"	"VBIBacThe70966_0917"	"PATRIC.226186.12.NC_004663.CDS.1116159.1116887.rev"	"PATRIC"	"CDS"	1116159	1116887	729	"-"	"FIG00035412"	"PLF_816_00001172"	"PGF_02305956"	"NP_809818.1"	242		"Aerotolerance protein BatC"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.119"	"BT_0122"	"VBIBacThe70966_0119"	"PATRIC.226186.12.NC_004663.CDS.111648.112655.fwd"	"PATRIC"	"CDS"	111648	112655	1008	"+"	"FIG00015100"	"PLF_816_00105168"	"PGF_00420953"	"NP_809035.1"	335		"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)"	"GO:0033818|beta-ketoacyl-acyl-carrier-protein synthase III activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.918"	"BT_0906"	"VBIBacThe70966_0918"	"PATRIC.226186.12.NC_004663.CDS.1116891.1117667.rev"	"PATRIC"	"CDS"	1116891	1117667	777	"-"	"FIG00938010"	"PLF_816_00000979"	"PGF_01049889"	"NP_809819.1"	258		"Aerotolerance protein BatB"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.919"	"BT_0907"	"VBIBacThe70966_0919"	"PATRIC.226186.12.NC_004663.CDS.1117964.1118947.rev"	"PATRIC"	"CDS"	1117964	1118947	984	"-"	"FIG00015469"	"PLF_816_00000605"	"PGF_10081007"	"NP_809820.1"	327		"Aerotolerance protein BatA"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.920"	"BT_0908"	"VBIBacThe70966_0920"	"PATRIC.226186.12.NC_004663.CDS.1118992.1120080.rev"	"PATRIC"	"CDS"	1118992	1120080	1089	"-"	"FIG00936218"	"PLF_816_00001158"	"PGF_00001094"	"NP_809821.1"	362		"FIG00936810: hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.921"	"BT_0909"	"VBIBacThe70966_0921"	"PATRIC.226186.12.NC_004663.CDS.1120080.1120949.rev"	"PATRIC"	"CDS"	1120080	1120949	870	"-"	"FIG00137450"	"PLF_816_00000531"	"PGF_07460808"	"NP_809822.1"	289		"hypothetical protein PA3071"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.922"	"BT_0910"	"VBIBacThe70966_0922"	"PATRIC.226186.12.NC_004663.CDS.1121037.1122032.rev"	"PATRIC"	"CDS"	1121037	1122032	996	"-"	"FIG00002600"	"PLF_816_00000442"	"PGF_05079020"	"NP_809823.1"	331		"MoxR-like ATPase in aerotolerance operon"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.923"	"BT_0911"	"VBIBacThe70966_0923"	"PATRIC.226186.12.NC_004663.CDS.1122272.1123678.rev"	"PATRIC"	"CDS"	1122272	1123678	1407	"-"	"FIG00638284"	"PLF_816_00004785"	"PGF_00030107"	"NP_809824.1"	468		"putative integration host factor IHF alpha subunit"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.924"	"BT_0912"	"VBIBacThe70966_0924"	"PATRIC.226186.12.NC_004663.CDS.1123751.1124023.rev"	"PATRIC"	"CDS"	1123751	1124023	273	"-"	"FIG00797231"	"PLF_816_00134353"	"PGF_00014940"	"NP_809825.1"	90		"Integration host factor alpha subunit"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.925"	"BT_0913"	"VBIBacThe70966_0925"	"PATRIC.226186.12.NC_004663.CDS.1124016.1125326.rev"	"PATRIC"	"CDS"	1124016	1125326	1311	"-"	"FIG01266244"	"PLF_816_00000710"	"PGF_00048846"	"NP_809826.1"	436		"Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase (EC 2.8.4.4)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.926"	"BT_0914"	"VBIBacThe70966_0926"	"PATRIC.226186.12.NC_004663.CDS.1125323.1126282.rev"	"PATRIC"	"CDS"	1125323	1126282	960	"-"	"FIG00000095"	"PLF_816_00000646"	"PGF_08905885"	"NP_809827.1"	319		"Signal recognition particle receptor FtsY"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.927"		"VBIBacThe70966_0927"	"PATRIC.226186.12.NC_004663.CDS.1126423.1126581.rev"	"PATRIC"	"CDS"	1126423	1126581	159	"-"	"FIG00937777"	"PLF_816_00000713"	"PGF_00064942"		52		"Uncharacterized protein Fjoh_4981, DUF4295-containing"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.928"	"BT_0915"	"VBIBacThe70966_0928"	"PATRIC.226186.12.NC_004663.CDS.1126596.1126784.rev"	"PATRIC"	"CDS"	1126596	1126784	189	"-"	"FIG01956151"	"PLF_816_00000571"	"PGF_00016416"	"NP_809828.1"	62	"rpmG"	"LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-independent"	"GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.929"	"BT_0916"	"VBIBacThe70966_0929"	"PATRIC.226186.12.NC_004663.CDS.1126806.1127066.rev"	"PATRIC"	"CDS"	1126806	1127066	261	"-"	"FIG00000266"	"PLF_816_00000622"	"PGF_03278866"	"NP_809829.1"	86	"rpmB"	"LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-independent"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.120"	"BT_0123"	"VBIBacThe70966_0120"	"PATRIC.226186.12.NC_004663.CDS.112706.113182.rev"	"PATRIC"	"CDS"	112706	113182	477	"-"	"FIG00911429"	"PLF_816_00073721"	"PGF_07030171"	"NP_809036.1"	158		"HoxE-like protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.930"	"BT_0917"	"VBIBacThe70966_0930"	"PATRIC.226186.12.NC_004663.CDS.1127189.1128349.rev"	"PATRIC"	"CDS"	1127189	1128349	1161	"-"	"FIG01304044"	"PLF_816_00071467"	"PGF_08110123"	"NP_809830.1"	386		"ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)"	"GO:0047631|ADP-ribose diphosphatase activity;GO:0019159|nicotinamide-nucleotide amidase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.931"	"BT_0918"	"VBIBacThe70966_0931"	"PATRIC.226186.12.NC_004663.CDS.1128888.1129781.rev"	"PATRIC"	"CDS"	1128888	1129781	894	"-"	"FIG01306568"	"PLF_816_00012591"	"PGF_01000105"	"NP_809831.1"	297		"Mobile element protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.932"	"BT_0919"	"VBIBacThe70966_0932"	"PATRIC.226186.12.NC_004663.CDS.1129814.1130005.rev"	"PATRIC"	"CDS"	1129814	1130005	192	"-"	"FIG00638284"	"PLF_816_00015951"	"PGF_08164854"	"NP_809832.1"	63		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.933"	"BT_0920"	"VBIBacThe70966_0933"	"PATRIC.226186.12.NC_004663.CDS.1130452.1131471.rev"	"PATRIC"	"CDS"	1130452	1131471	1020	"-"	"FIG01304867"	"PLF_816_00000341"	"PGF_07915158"	"NP_809833.1"	339		"N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.934"	"BT_0921"	"VBIBacThe70966_0934"	"PATRIC.226186.12.NC_004663.CDS.1131672.1136126.fwd"	"PATRIC"	"CDS"	1131672	1136126	4455	"+"	"FIG01430350"	"PLF_816_00006691"	"PGF_08225224"	"NP_809834.1"	1484		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.121"	"BT_0124"	"VBIBacThe70966_0121"	"PATRIC.226186.12.NC_004663.CDS.113201.114967.rev"	"PATRIC"	"CDS"	113201	114967	1767	"-"	"FIG00085936"	"PLF_816_00004475"	"PGF_02316562"	"NP_809037.1"	588		"Periplasmic [FeFe] hydrogenase large subunit (EC 1.12.7.2)"	"GO:0008901|ferredoxin hydrogenase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.935"	"BT_0922"	"VBIBacThe70966_0935"	"PATRIC.226186.12.NC_004663.CDS.1136175.1137056.rev"	"PATRIC"	"CDS"	1136175	1137056	882	"-"	"FIG00638284"	"PLF_816_00007487"	"PGF_00693970"	"NP_809835.1"	293		"putative lipoprotein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.936"	"BT_0923"	"VBIBacThe70966_0936"	"PATRIC.226186.12.NC_004663.CDS.1137080.1137517.rev"	"PATRIC"	"CDS"	1137080	1137517	438	"-"	"FIG01316706"	"PLF_816_00008546"	"PGF_00873792"	"NP_809836.1"	145		"hypothetical protein"	
